INCIDENT_NUMBER;OFFENSE_CODE_GROUP;OCCURRED_ON_DATE;UCR_PART;Lat;Long
I182038735;Investigate Person;21/05/2018 15:08;Part Three;4.232.066.534;-7.110.004.987
I182038729;Property Related Damage;18/05/2018 18:00;Part Three;4.234.857.652;-7.107.772.012
I182038720;Simple Assault;21/05/2018 14:10;Part Two;4.234.980.175;-7.107.840.978
I182038713;Confidence Games;21/05/2018 11:45;Part Two;4.233.253.033;-7.105.248.869
I182038706;Larceny;21/05/2018 00:00;Part One;4.234.374.552;-7.107.337.676
I182038699;Larceny;20/05/2018 22:30;Part One;4.236.038.173;-7.106.285.769
I182038692;License Plate Related Incidents;15/04/2018 00:00;Part Three;4.229.249.991;-7.113.599.491
I182038685;Verbal Disputes;21/05/2018 13:02;Part Three;4.233.465.694;-7.109.708.333
I182038676;Fire Related Reports;21/05/2018 12:36;Part Three;4.235.261.709;-7.116.477.107
I182038668;Medical Assistance;21/05/2018 12:10;Part Three;4.233.025.300;-7.105.559.939
I182038660;Simple Assault;21/05/2018 12:12;Part Two;4.233.775.515;-7.108.980.701
I182038655;Property Lost;21/01/2018 12:34;Part Three;4.231.688.606;-7.109.001.190
I182038648;Towed;21/05/2018 10:24;Part Three;4.231.478.129;-7.110.037.075
I182038640;Property Found;21/05/2018 10:43;Part Three;4.235.524.901;-7.114.966.815
I182038631;Violations;21/05/2018 10:16;Part Two;4.234.985.008;-7.115.553.141
I182038623;Towed;21/05/2018 10:46;Part Three;4.232.502.870;-7.107.341.448
I182038616;Other;18/05/2018 08:30;Part Two;4.230.139.156;-7.105.907.878
I182038608;Other;17/05/2018 15:40;Part Two;4.230.876.959;-7.107.460.717
I182038602;Other;21/05/2018 08:30;Part Two;4.229.666.202;-7.106.121.836
I182038594;Towed;21/05/2018 07:45;Part Three;4.235.239.954;-7.113.801.233
I182038585;Towed;21/05/2018 05:57;Part Three;4.233.602.920;-7.107.517.847
I182038582;Recovered Stolen Property;21/05/2018 00:00;Part Two;4.225.767.476;-7.112.367.146
I182038561;Vandalism;21/05/2018 01:29;Part Two;4.231.949.779;-7.109.707.352
I182038551;License Violation;21/05/2018 00:18;Part Three;4.232.160.158;-7.109.203.547
I182038541;Verbal Disputes;20/05/2018 22:49;Part Three;4.229.691.612;-7.108.363.894
I182038537;Motor Vehicle Accident Response;20/05/2018 22:47;Part Three;4.228.644.777;-7.112.812.657
I182038535;Robbery;20/05/2018 22:35;Part One;4.228.250.165;-7.106.363.830
I182038528;Fire Related Reports;20/05/2018 21:57;Part Three;4.230.146.198;-7.106.895.960
I182038523;Medical Assistance;20/05/2018 21:52;Part Three;4.232.250.351;-7.105.587.546
I182038512;Simple Assault;20/05/2018 20:02;Part Two;4.231.860.134;-7.108.405.792
I182038509;Harassment;20/05/2018 21:04;Part Two;4.233.452.184;-7.110.774.628
I182038500;Other;20/05/2018 20:56;Part Two;4.231.014.403;-7.108.759.179
I182038492;Other;20/05/2018 19:03;Part Two;4.224.951.467;-7.113.259.099
I182038486;Investigate Property;20/05/2018 16:31;Part Three;4.231.117.097;-7.105.659.620
I182038476;Drug Violation;20/05/2018 18:35;Part Two;4.235.285.118;-7.106.096.412
I182038470;Drug Violation;20/05/2018 18:05;Part Two;4.231.959.886;-7.106.047.660
I182038464;Larceny From Motor Vehicle;19/05/2018 16:00;Part One;4.233.248.496;-7.104.981.163
I182038459;Property Lost;17/05/2018 10:03;Part Three;4.236.112.532;-7.106.667.211
I182038455;Other;20/05/2018 18:09;Part Two;4.228.913.147;-7.109.293.028
I182038448;Medical Assistance;20/05/2018 15:31;Part Three;4.225.977.363;-7.115.891.294
I182038441;Simple Assault;20/05/2018 16:52;Part Two;4.231.830.219;-7.108.575.355
I182038435;Residential Burglary;20/05/2018 16:37;Part One;4.229.478.707;-7.108.206.875
I182038425;Property Lost;19/05/2018 02:30;Part Three;4.235.074.232;-7.115.610.425
I182038415;Larceny;20/05/2018 15:10;Part One;4.235.942.556;-7.105.288.819
I182038407;Verbal Disputes;20/05/2018 14:58;Part Three;4.233.545.663;-7.109.699.317
I182038403;Simple Assault;20/05/2018 13:45;Part Two;4.235.040.583;-7.106.512.526
I182038399;Violations;20/05/2018 13:48;Part Two;4.228.323.233;-7.108.562.884
I182038395;Motor Vehicle Accident Response;19/05/2018 16:30;Part Three;4.232.127.430;-7.111.030.469
I182038390;Motor Vehicle Accident Response;17/05/2018 09:50;Part Three;4.236.122.324;-7.106.593.235
I182038383;Vandalism;18/05/2018 17:00;Part Two;4.231.534.411;-7.109.584.709
I182038374;Investigate Property;20/05/2018 12:25;Part Three;4.234.905.600;-7.115.049.850
I182038367;Police Service Incidents;20/05/2018 11:25;Part Three;4.235.129.943;-7.113.103.981
I182038359;Towed;20/05/2018 11:31;Part Three;4.233.601.094;-7.108.212.152
I182038350;License Plate Related Incidents;19/05/2018 14:30;Part Three;4.237.442.697;-7.103.527.876
I182038343;Residential Burglary;15/05/2018 12:00;Part One;4.234.041.441;-7.108.031.699
I182038335;Property Lost;20/05/2018 09:27;Part Three;4.223.727.444;-7.112.624.263
I182038328;Towed;20/05/2018 08:02;Part Three;4.230.652.202;-7.106.293.610
I182038320;Vandalism;19/05/2018 22:00;Part Two;4.228.314.378;-7.106.766.456
I182038314;Investigate Property;19/05/2018 22:00;Part Three;4.227.650.961;-7.113.100.618
I182038307;Medical Assistance;20/05/2018 03:00;Part Three;4.232.980.081;-7.106.939.695
I182038298;Medical Assistance;20/05/2018 02:06;Part Three;4.236.183.857;-7.105.976.489
I182038286;Simple Assault;20/05/2018 00:57;Part Two;4.236.995.418;-7.103.900.989
I182038280;Motor Vehicle Accident Response;19/05/2018 23:13;Part Three;4.231.082.341;-7.107.267.019
I182038274;Motor Vehicle Accident Response;19/05/2018 23:37;Part Three;4.228.627.434;-7.105.468.244
I182038263;Other;19/05/2018 21:01;Part Two;4.234.653.820;-7.109.880.598
I182038260;Motor Vehicle Accident Response;19/05/2018 21:16;Part Three;4.238.064.063;-7.102.556.481
I182038252;Violations;19/05/2018 21:09;Part Two;4.230.092.795;-7.105.942.982
I182038246;Investigate Person;19/05/2018 21:13;Part Three;4.231.127.726;-7.108.909.334
I182038240;Residential Burglary;19/05/2018 16:30;Part One;4.231.408.477;-7.109.624.126
I182038233;Medical Assistance;19/05/2018 16:45;Part Three;4.233.311.189;-7.107.276.370
I182038226;Violations;19/05/2018 19:22;Part Two;4.228.672.893;-7.108.597.531
I182038219;License Violation;19/05/2018 19:20;Part Three;4.234.470.136;-7.107.037.609
I182038212;Fraud;08/05/2018 12:00;Part Two;4.234.082.852;-7.115.500.372
I182038205;Towed;19/05/2018 17:29;Part Three;4.238.425.126;-7.101.381.492
I182038190;Verbal Disputes;19/05/2018 16:54;Part Three;4.227.127.997;-7.111.028.729
I182038183;Landlord/Tenant Disputes;19/05/2018 14:51;Part Three;4.225.654.895;-7.114.117.280
I182038177;Drug Violation;17/05/2018 20:47;Part Two;4.228.770.115;-7.110.671.292
I182038169;Medical Assistance;19/05/2018 14:51;Part Three;4.235.043.273;-7.112.710.480
I182038165;Missing Person Reported;19/05/2018 14:42;Part Three;4.227.934.055;-7.109.130.505
I182038160;Auto Theft;19/05/2018 14:28;Part One;4.233.416.500;-7.103.533.745
I182038153;Medical Assistance;19/05/2018 11:57;Part Three;4.230.066.767;-7.108.422.846
I182038148;Property Lost;19/05/2018 14:29;Part Three;4.227.531.312;-7.111.587.798
I182038142;Missing Person Located;19/05/2018 12:31;Part Three;4.225.398.213;-7.111.547.745
I182038136;Motor Vehicle Accident Response;18/05/2018 11:30;Part Three;4.235.438.977;-7.116.193.022
I182038130;Verbal Disputes;19/05/2018 13:01;Part Three;4.230.938.437;-7.108.262.277
I182038122;Simple Assault;19/05/2018 11:43;Part Two;4.228.717.863;-7.106.390.668
I182038118;Drug Violation;19/05/2018 11:55;Part Two;4.226.726.416;-7.109.461.109
I182038109;Larceny From Motor Vehicle;17/05/2018 18:00;Part One;4.231.917.110;-7.109.192.415
I182038099;Verbal Disputes;19/05/2018 09:59;Part Three;4.231.259.630;-7.109.287.584
I182038093;Larceny;19/05/2018 00:00;Part One;4.228.208.198;-7.107.364.875
I182038088;Aggravated Assault;19/05/2018 09:39;Part One;4.233.316.115;-7.105.246.437
I182038082;Larceny From Motor Vehicle;17/05/2018 11:00;Part One;4.231.792.145;-7.106.540.622
I182038074;Verbal Disputes;19/05/2018 08:47;Part Three;4.232.734.041;-7.107.945.869
I182038070;Investigate Property;19/05/2018 07:41;Part Three;4.227.308.641;-7.108.012.900
I182038063;Investigate Property;19/05/2018 08:01;Part Three;4.236.658.726;-7.106.019.881
I182038056;Other;19/05/2018 05:40;Part Two;4.235.370.585;-7.105.898.587
I182038044;Medical Assistance;19/05/2018 03:33;Part Three;4.233.954.199;-7.106.940.877
I182038036;Medical Assistance;18/05/2018 14:00;Part Three;4.235.255.605;-7.113.650.544
I182038027;Motor Vehicle Accident Response;19/05/2018 02:05;Part Three;4.235.514.790;-7.112.674.488
I182038021;Missing Person Reported;19/05/2018 00:29;Part Three;4.231.451.479;-7.109.470.820
I182038015;Drug Violation;18/05/2018 23:33;Part Two;4.231.616.575;-7.109.588.901
I182038008;Drug Violation;18/05/2018 22:53;Part Two;4.234.877.575;-7.109.606.805
I182037999;Aggravated Assault;18/05/2018 21:41;Part One;4.231.854.554;-7.109.866.300
I182037992;Larceny;18/05/2018 21:30;Part One;4.234.349.682;-7.106.929.112
I182037985;Auto Theft;18/05/2018 21:00;Part One;4.225.562.672;-7.112.228.109
I182037978;Other Burglary;18/05/2018 18:30;Part One;4.234.453.911;-7.107.358.770
I182037973;Investigate Person;18/05/2018 21:01;Part Three;4.234.114.797;-7.108.246.189
I182037969;Other;18/05/2018 19:45;Part Two;4.233.511.904;-7.107.491.710
I182037963;Missing Person Located;18/05/2018 20:44;Part Three;4.232.207.031;-7.107.653.035
I182037954;Verbal Disputes;18/05/2018 18:53;Part Three;4.228.911.797;-7.108.920.499
I182037948;Vandalism;18/05/2018 18:59;Part Two;4.234.811.745;-7.109.757.680
I182037941;Drug Violation;18/05/2018 18:00;Part Two;4.235.540.738;-7.106.312.433
I182037936;Motor Vehicle Accident Response;18/05/2018 19:05;Part Three;4.231.772.894;-7.107.203.553
I182037930;Disorderly Conduct;18/05/2018 18:10;Part Two;4.233.723.047;-7.108.414.231
I182037923;Phone Call Complaints;18/05/2018 18:06;Part Two;4.228.118.608;-7.114.286.686
I182037916;Other;17/05/2018 12:00;Part Two;4.233.445.996;-7.104.943.145
I182037909;Simple Assault;18/05/2018 16:00;Part Two;4.238.020.475;-7.105.741.400
I182037901;Investigate Property;18/05/2018 17:20;Part Three;4.225.621.592;-7.112.401.947
I182037895;Larceny From Motor Vehicle;14/05/2018 07:00;Part One;4.233.562.126;-7.107.582.361
I182037889;Drug Violation;18/05/2018 16:33;Part Two;4.230.487.876;-7.107.867.332
I182037880;Medical Assistance;17/05/2018 17:30;Part Three;4.225.621.592;-7.112.401.947
I182037871;Simple Assault;18/05/2018 09:15;Part Two;4.235.479.369;-7.114.995.785
I182037865;Other;18/05/2018 15:30;Part Two;4.227.759.995;-7.111.826.386
I182037858;Confidence Games;14/05/2018 19:43;Part Two;4.234.803.673;-7.114.024.723
I182037852;Robbery;17/05/2018 22:30;Part One;4.237.601.727;-7.106.391.748
I182037846;Property Lost;29/04/2018 00:00;Part Three;4.235.317.358;-7.107.266.833
I182037839;Investigate Person;31/03/2018 10:00;Part Three;4.228.312.575;-7.108.651.181
I182037833;Medical Assistance;16/05/2018 02:00;Part Three;4.236.761.591;-7.106.601.360
I182037831;Drug Violation;18/05/2018 13:06;Part Two;4.235.108.400;-7.105.939.500
I182037823;Motor Vehicle Accident Response;18/05/2018 11:25;Part Three;4.238.162.253;-7.102.294.343
I182037816;Aggravated Assault;18/05/2018 12:29;Part One;4.229.147.791;-7.106.486.888
I182037810;Medical Assistance;18/05/2018 12:44;Part Three;4.234.905.600;-7.115.049.850
I182037804;Other;18/05/2018 12:17;Part Two;4.230.748.785;-7.106.566.102
I182037800;Motor Vehicle Accident Response;18/05/2018 10:00;Part Three;4.224.124.926;-7.112.629.908
I182037788;Other;18/05/2018 11:36;Part Two;4.230.139.156;-7.105.907.878
I182037782;Verbal Disputes;18/05/2018 10:59;Part Three;4.233.011.862;-7.108.425.106
I182037775;Towed;18/05/2018 09:48;Part Three;4.233.958.865;-7.107.819.660
I182037768;Towed;18/05/2018 10:48;Part Three;4.227.694.956;-7.116.506.704
I182037756;Liquor Violation;18/05/2018 10:15;Part Two;4.229.098.335;-7.108.912.013
I182037750;Investigate Property;17/05/2018 20:00;Part Three;4.234.201.850;-7.108.566.213
I182037743;Aggravated Assault;18/05/2018 08:20;Part One;4.235.178.454;-7.105.590.762
I182037737;Simple Assault;18/05/2018 08:50;Part Two;4.226.701.085;-7.112.096.171
I182037731;Larceny From Motor Vehicle;17/05/2018 22:00;Part One;4.230.600.262;-7.105.878.720
I182037725;Investigate Person;18/05/2018 07:31;Part Three;4.229.861.988;-7.108.511.004
I182037716;Recovered Stolen Property;18/05/2018 03:19;Part Two;4.234.701.666;-7.106.886.238
I182037708;Warrant Arrests;18/05/2018 02:01;Part Three;4.232.104.169;-7.107.215.291
I182037698;Larceny;18/05/2018 00:00;Part One;4.232.701.527;-7.106.704.910
I182037693;Medical Assistance;18/05/2018 00:19;Part Three;4.232.851.529;-7.107.653.709
I182037686;Auto Theft;18/05/2018 00:26;Part One;4.231.689.952;-7.107.805.727
I182037680;Verbal Disputes;17/05/2018 23:03;Part Three;4.238.090.412;-7.102.795.572
I182037671;Larceny From Motor Vehicle;17/05/2018 17:30;Part One;4.235.077.593;-7.107.281.844
I182037661;Residential Burglary;17/05/2018 17:57;Part One;4.229.290.563;-7.106.955.795
I182037657;Firearm Violations;17/05/2018 21:24;Part Two;4.230.910.324;-7.106.259.482
I182037651;Motor Vehicle Accident Response;17/05/2018 16:40;Part Three;4.235.505.244;-7.107.390.742
I182037645;Other;17/05/2018 21:20;Part Two;4.234.906.578;-7.113.414.695
I182037636;Motor Vehicle Accident Response;10/05/2018 02:00;Part Three;4.224.537.314;-7.111.985.995
I182037629;Vandalism;17/05/2018 16:45;Part Two;4.228.772.576;-7.108.592.337
I182037623;Other;17/05/2018 19:20;Part Two;4.238.166.501;-7.104.030.314
I182037613;Property Lost;31/03/2018 11:00;Part Three;4.236.121.405;-7.105.567.613
I182037607;Motor Vehicle Accident Response;17/05/2018 17:37;Part Three;4.232.130.010;-7.108.567.786
I182037597;Investigate Person;17/05/2018 18:18;Part Three;4.231.127.726;-7.108.909.334
I182037592;Medical Assistance;17/05/2018 17:30;Part Three;4.232.851.529;-7.107.653.709
I182037585;Larceny;17/05/2018 17:45;Part One;4.232.560.048;-7.105.761.264
I182037575;Residential Burglary;17/05/2018 16:34;Part One;4.233.129.745;-7.104.864.886
I182037571;Simple Assault;17/05/2018 16:45;Part Two;4.235.594.239;-7.106.258.333
I182037565;Verbal Disputes;17/05/2018 16:24;Part Three;4.229.686.162;-7.108.584.183
I182037558;Fire Related Reports;17/05/2018 15:33;Part Three;4.234.391.716;-7.108.967.541
I182037549;Larceny;17/05/2018 15:27;Part One;4.225.189.440;-7.112.535.310
I182037542;Drug Violation;17/05/2018 14:22;Part Two;4.238.353.743;-7.107.191.076
I182037536;Larceny;17/05/2018 14:39;Part One;4.231.281.398;-7.105.849.562
I182037530;Property Found;17/05/2018 14:55;Part Three;4.233.402.461;-7.109.039.049
I182037524;Drug Violation;17/05/2018 13:53;Part Two;4.235.145.666;-7.106.167.557
I182037518;Medical Assistance;17/05/2018 13:42;Part Three;4.232.962.107;-7.105.763.827
I182037509;Verbal Disputes;17/05/2018 12:17;Part Three;4.231.026.891;-7.108.931.055
I182037501;Other;17/05/2018 13:42;Part Two;4.229.406.247;-7.109.004.553
I182037492;Recovered Stolen Property;17/05/2018 12:24;Part Two;4.235.095.909;-7.107.412.780
I182037489;Larceny;11/05/2018 07:30;Part One;4.229.426.595;-7.105.968.487
I182037481;Larceny;04/05/2018 13:37;Part One;4.235.599.529;-7.116.516.586
I182037474;Other;17/05/2018 11:58;Part Two;4.232.648.547;-7.105.487.817
I182037465;Motor Vehicle Accident Response;17/05/2018 11:51;Part Three;4.227.294.749;-7.107.154.272
I182037459;Fraud;17/05/2018 10:31;Part Two;4.226.994.732;-7.109.380.308
I182037453;Investigate Person;01/05/2018 11:20;Part Three;4.226.649.191;-7.111.658.735
I182037445;Fraud;16/05/2018 13:30;Part Two;4.230.929.248;-7.111.217.468
I182037439;Restraining Order Violations;17/05/2018 10:29;Part Two;4.233.409.863;-7.102.652.570
I182037433;Aggravated Assault;17/05/2018 09:56;Part One;4.227.855.984;-7.109.199.697
I182037423;Larceny;13/05/2018 18:00;Part One;4.234.339.388;-7.109.849.282
I182037416;Other;17/05/2018 07:42;Part Three;4.234.255.587;-7.109.807.867
I182037409;Property Found;17/05/2018 08:50;Part Three;4.237.081.805;-7.103.929.078
I182037403;Motor Vehicle Accident Response;17/05/2018 08:06;Part Three;4.229.498.763;-7.105.627.360
I182037396;Larceny From Motor Vehicle;11/05/2018 18:00;Part One;4.228.339.069;-7.107.388.628
I182037390;Towed;17/05/2018 03:42;Part Three;4.237.949.494;-7.103.068.540
I182037382;Auto Theft;17/05/2018 04:02;Part One;4.233.640.891;-7.108.565.039
I182037377;Warrant Arrests;18/08/2018 08:45;Part Three;4.235.540.738;-7.106.312.433
I182037370;Other;17/05/2018 00:45;Part Two;4.234.091.586;-7.108.771.531
I182037364;Verbal Disputes;17/05/2018 00:01;Part Three;4.234.622.511;-7.106.611.417
I182037356;Vandalism;16/05/2018 22:29;Part Two;4.230.418.639;-7.106.554.861
I182037349;Residential Burglary;16/05/2018 13:00;Part One;4.231.871.968;-7.108.610.630
I182037342;Motor Vehicle Accident Response;16/05/2018 21:32;Part Three;4.230.916.950;-7.106.485.555
I182037334;Medical Assistance;16/05/2018 09:00;Part Three;4.238.149.525;-7.106.326.842
I182037329;Property Lost;16/05/2018 16:10;Part Three;4.234.729.751;-7.108.773.575
I182037324;Investigate Person;16/05/2018 20:00;Part Three;4.225.069.848;-7.112.029.793
I182037317;Confidence Games;15/05/2018 17:30;Part Two;4.234.862.382;-7.108.277.637
I182037311;Verbal Disputes;16/05/2018 19:30;Part Three;4.232.788.516;-7.107.770.633
I182037303;Investigate Person;16/05/2018 18:07;Part Three;4.229.415.023;-7.108.175.047
I182037296;Motor Vehicle Accident Response;16/05/2018 11:30;Part Three;4.236.032.517;-7.106.663.487
I182037290;Larceny;16/05/2018 18:52;Part One;4.234.840.576;-7.108.688.339
I182037283;Verbal Disputes;16/05/2018 18:11;Part Three;4.230.845.311;-7.108.718.664
I182037278;Larceny From Motor Vehicle;16/05/2018 18:36;Part One;4.229.681.643;-7.104.853.785
I182037271;Vandalism;16/05/2018 18:07;Part Two;4.233.781.259;-7.104.929.183
I182037262;Drug Violation;16/05/2018 17:15;Part Two;4.233.500.700;-7.107.506.700
I182037256;Larceny;16/05/2018 15:10;Part One;4.225.546.877;-7.112.417.959
I182037247;Other;16/05/2018 16:12;Part Two;4.228.269.946;-7.111.886.352
I182037242;Property Found;16/05/2018 16:49;Part Three;4.233.402.461;-7.109.039.049
I182037234;Verbal Disputes;16/05/2018 15:31;Part Three;4.227.648.684;-7.116.890.962
I182037228;Property Lost;16/05/2018 16:16;Part Three;4.234.442.266;-7.109.833.083
I182037224;Missing Person Reported;12/01/2018 13:00;Part Three;4.225.965.676;-7.112.319.665
I182037215;Motor Vehicle Accident Response;16/05/2018 10:30;Part Three;4.235.453.976;-7.113.041.114
I182037209;Warrant Arrests;16/05/2018 14:40;Part Three;4.235.428.377;-7.106.380.404
I182037202;Property Lost;16/05/2018 14:25;Part Three;4.230.021.684;-7.108.097.940
I182037194;Firearm Discovery;16/05/2018 11:44;Part Three;4.229.099.223;-7.115.072.043
I182037188;Offenses Against Child / Family;16/05/2018 09:40;Part Two;4.231.878.665;-7.104.178.884
I182037179;Larceny;16/05/2018 12:04;Part One;4.229.098.335;-7.108.912.013
I182037173;Ballistics;16/05/2018 12:40;Part Two;4.229.581.572;-7.108.488.254
I182037167;Towed;16/05/2018 10:30;Part Three;4.235.892.680;-7.105.450.643
I182037161;Vandalism;15/05/2018 18:00;Part Two;4.229.369.866;-7.106.183.757
I182037150;Motor Vehicle Accident Response;16/05/2018 11:11;Part Three;4.232.874.275;-7.108.923.569
I182037145;Fraud;22/02/2018 00:00;Part Two;4.229.514.664;-7.105.860.832
I182037139;Vandalism;16/05/2018 09:17;Part Two;4.230.646.829;-7.107.225.146
I182037130;Property Found;16/05/2018 09:30;Part Three;4.230.343.370;-7.107.154.531
I182037122;Motor Vehicle Accident Response;16/05/2018 08:54;Part Three;4.231.362.799;-7.109.560.307
I182037115;Property Found;16/05/2018 09:05;Part Three;4.233.367.922;-7.109.187.755
I182037108;Verbal Disputes;16/05/2018 07:51;Part Three;4.230.587.884;-7.106.663.793
I182037100;Firearm Violations;16/05/2018 08:13;Part Two;4.233.123.776;-7.109.140.736
